# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
tig00000001_pilon_pilon	cds	808346	809071	+	EFM745_00818	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z3L6
tig00000001_pilon_pilon	cds	809064	809906	+	EFM745_00819	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P585
tig00000001_pilon_pilon	cds	809909	810430	+	EFM745_00820	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CU61
tig00000001_pilon_pilon	cds	810673	811236	-	EFM745_00821	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q842S4
tig00000001_pilon_pilon	cds	811487	811756	+	EFM745_00822	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JM85
tig00000001_pilon_pilon	ncRNA	811808	812121	-	EFM745_00823	62.8	6.8e-09	-	-	-	RFAM:RF01494
tig00000001_pilon_pilon	cds	811944	814070	+	EFM745_00824	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8IAR4
tig00000001_pilon_pilon	cds	814580	814846	+	EFM745_00825	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P578
tig00000001_pilon_pilon	cds	814990	816981	+	EFM745_00826	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB33YN51
tig00000001_pilon_pilon	cds	817335	818636	+	EFM745_00827	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P583
tig00000001_pilon_pilon	cds	818766	820136	-	EFM745_00828	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB33YMJ4
tig00000001_pilon_pilon	cds	820318	820641	-	EFM745_00829	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JMV7
tig00000001_pilon_pilon	cds	820967	821575	-	EFM745_00830	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P577
tig00000001_pilon_pilon	cds	821905	822621	+	EFM745_00831	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P574
tig00000001_pilon_pilon	cds	822634	823329	+	EFM745_00832	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8IVI9
tig00000001_pilon_pilon	cds	823413	824042	+	EFM745_00833	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6N8GWA9
tig00000001_pilon_pilon	cds	824556	825092	+	EFM745_00834	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P6X3
tig00000001_pilon_pilon	cds	825089	825601	+	EFM745_00835	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_I3U3A5
tig00000001_pilon_pilon	cds	825634	825894	+	EFM745_00836	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_I3U3A0
tig00000001_pilon_pilon	cds	825963	826565	+	EFM745_00837	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4U4KEZ3
tig00000001_pilon_pilon	cds	826587	827075	+	EFM745_00838	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CU86
tig00000001_pilon_pilon	cds	827399	828772	+	EFM745_00839	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8IPX0
tig00000001_pilon_pilon	cds	828756	829223	+	EFM745_00840	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8JTQ0
tig00000001_pilon_pilon	cds	829472	831217	-	EFM745_00841	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8I6S5
tig00000001_pilon_pilon	cds	831413	832489	+	EFM745_00842	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8IAH5
tig00000001_pilon_pilon	cds	832582	833994	+	EFM745_00843	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8IQ03
tig00000001_pilon_pilon	cds	834316	835827	+	EFM745_00844	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P562
tig00000001_pilon_pilon	cds	835957	836307	+	EFM745_00845	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z070
tig00000001_pilon_pilon	cds	836323	837444	+	EFM745_00846	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8I5I8
tig00000001_pilon_pilon	cds	837455	837817	+	EFM745_00847	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JLH8
tig00000001_pilon_pilon	cds	837993	838262	-	EFM745_00848	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JQS0
tig00000001_pilon_pilon	cds	838452	839399	+	EFM745_00849	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8I7B5
tig00000001_pilon_pilon	cds	839705	842410	+	EFM745_00850	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8KUH6
tig00000001_pilon_pilon	cds	843006	844829	+	EFM745_00851	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JMM0
tig00000001_pilon_pilon	cds	845631	845894	+	EFM745_00852	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8JTG2
tig00000001_pilon_pilon	cds	845894	846160	+	EFM745_00853	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7W2AK05
tig00000001_pilon_pilon	cds	846361	846849	+	EFM745_00854	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1L2HDL1
tig00000001_pilon_pilon	cds	847048	847146	+	EFM745_00855	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829FG21
tig00000001_pilon_pilon	cds	847391	848062	-	EFM745_00856	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P593
tig00000001_pilon_pilon	cds	848059	848976	-	EFM745_00857	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1L2GZK6
tig00000001_pilon_pilon	cds	848973	849614	-	EFM745_00858	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JL57
tig00000001_pilon_pilon	cds	849618	850793	-	EFM745_00859	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAW4QFL5
tig00000001_pilon_pilon	cds	850986	852017	+	EFM745_00860	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_I3TYI5
tig00000001_pilon_pilon	cds	852636	852944	+	EFM745_00861	-	-	-	-	-	-
tig00000001_pilon_pilon	cds	852984	855275	+	EFM745_00862	1406.0	0.0	1.0	0.868	0.987	UniRef:UniRef90_A0A828ZQT4
tig00000001_pilon_pilon	cds	855443	856141	-	EFM745_00863	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8IQI4
tig00000001_pilon_pilon	cds	856358	857503	+	EFM745_00864	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_I3TYI8
tig00000001_pilon_pilon	cds	857600	857980	+	EFM745_00865	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1L2GMA2
tig00000001_pilon_pilon	cds	858320	859639	-	EFM745_00866	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB36SCT8
tig00000001_pilon_pilon	cds	859968	862565	+	EFM745_00867	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1X4JF31
tig00000001_pilon_pilon	cds	862919	863872	+	EFM745_00868	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A2F429
tig00000001_pilon_pilon	cds	863796	863984	-	EFM745_00869	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A31727
tig00000001_pilon_pilon	cds	864137	865597	+	EFM745_00870	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B8FCAD
tig00000001_pilon_pilon	cds	865594	866850	+	EFM745_00871	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B8FCAE
tig00000001_pilon_pilon	cds	866864	867709	+	EFM745_00872	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CVA3
tig00000001_pilon_pilon	cds	867711	868022	+	EFM745_00873	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B8FCAF
tig00000001_pilon_pilon	cds	868104	869255	+	EFM745_00874	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B8FCB0
tig00000001_pilon_pilon	cds	869382	870140	+	EFM745_00875	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P573
tig00000001_pilon_pilon	cds	870240	870884	+	EFM745_00876	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JQ47
tig00000001_pilon_pilon	cds	870891	871898	+	EFM745_00877	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P521
tig00000001_pilon_pilon	cds	871914	872756	+	EFM745_00878	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829FCQ2
tig00000001_pilon_pilon	cds	872773	872907	+	EFM745_00879	-	-	-	-	-	-
tig00000001_pilon_pilon	cds	872904	873578	+	EFM745_00880	442.0	2.6e-156	1.0	0.836	0.978	UniRef:UniRef90_A0A2A7SS74
tig00000001_pilon_pilon	cds	873827	874891	-	EFM745_00881	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00338F946C
tig00000001_pilon_pilon	cds	874888	875973	-	EFM745_00882	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9FD62
tig00000001_pilon_pilon	cds	875986	876963	-	EFM745_00883	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829FG60
tig00000001_pilon_pilon	cds	876956	877900	-	EFM745_00884	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q9FD64
tig00000001_pilon_pilon	cds	878222	878875	+	EFM745_00885	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829FME9
tig00000001_pilon_pilon	cds	878960	879865	+	EFM745_00886	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P561
tig00000001_pilon_pilon	cds	879867	880499	-	EFM745_00887	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CV95
tig00000001_pilon_pilon	ncRNA-region	880650	880775	+	-	68.5	1.6e-09	-	-	-	RFAM:RF00558
tig00000001_pilon_pilon	cds	880819	881343	+	EFM745_00888	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JL14
tig00000001_pilon_pilon	cds	881415	881615	+	EFM745_00889	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2A7SRN6
tig00000001_pilon_pilon	cds	881668	882027	+	EFM745_00890	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P515
tig00000001_pilon_pilon	cds	882279	883616	+	EFM745_00891	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B8FCB9
tig00000001_pilon_pilon	cds	883664	885793	+	EFM745_00892	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB37VSR3
tig00000001_pilon_pilon	cds	885768	886457	+	EFM745_00893	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB37VSV4
tig00000001_pilon_pilon	cds	886768	887454	-	EFM745_00894	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P507
tig00000001_pilon_pilon	cds	887590	887757	-	EFM745_00895	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4U4QL15
tig00000001_pilon_pilon	cds	887834	888274	-	EFM745_00896	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z256
tig00000001_pilon_pilon	cds	888278	889123	-	EFM745_00897	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B8FCBD
tig00000001_pilon_pilon	cds	889272	890690	+	EFM745_00898	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6L6SVI9
tig00000001_pilon_pilon	cds	890747	891037	-	EFM745_00899	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB37VSS7
tig00000001_pilon_pilon	cds	891160	891477	+	EFM745_00900	94.0	4.3e-23	0.810	0.924	0.506	UniRef:UniRef90_A0A486V3W8
tig00000001_pilon_pilon	cds	891553	892509	-	EFM745_00901	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1V8X7Z3
tig00000001_pilon_pilon	cds	892681	893034	-	EFM745_00902	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1V8X8Z2
tig00000001_pilon_pilon	cds	893233	894312	+	EFM745_00903	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB37VRY3
tig00000001_pilon_pilon	cds	894604	894924	+	EFM745_00904	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB37IJ85
tig00000001_pilon_pilon	cds	894954	895421	+	EFM745_00905	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_I6TAD8
tig00000001_pilon_pilon	cds	895731	896336	+	EFM745_00906	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB37VR37
tig00000001_pilon_pilon	cds	896394	897677	-	EFM745_00907	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB37VT26
tig00000001_pilon_pilon	cds	898130	898609	+	EFM745_00908	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1V8X7U9
tig00000001_pilon_pilon	cds	898984	899820	-	EFM745_00909	552.0	2.8e-198	1.0	0.924	0.989	UniRef:UniRef90_UPI0012AB88A3
tig00000001_pilon_pilon	cds	899856	900146	-	EFM745_00910	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A367CBE7
tig00000001_pilon_pilon	cds	900357	901487	+	EFM745_00911	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3F3LTY2
tig00000001_pilon_pilon	cds	901655	902563	+	EFM745_00912	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003302F5F
tig00000001_pilon_pilon	cds	902650	903504	+	EFM745_00913	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3F3NN47
tig00000001_pilon_pilon	cds	903601	905850	+	EFM745_00914	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B8FCFA
tig00000001_pilon_pilon	cds	905853	907025	+	EFM745_00915	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A5N0YJ48
tig00000001_pilon_pilon	cds	907203	908522	+	EFM745_00916	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_E9LMQ3
tig00000001_pilon_pilon	cds	908927	909286	+	EFM745_00917	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3F3NN83
tig00000001_pilon_pilon	cds	909265	910104	+	EFM745_00918	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1Y3IZ61
tig00000001_pilon_pilon	cds	910293	910601	+	EFM745_00919	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB37I7B7
tig00000001_pilon_pilon	cds	910628	910927	+	EFM745_00920	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3F3LZ88
tig00000001_pilon_pilon	cds	911101	911652	+	EFM745_00921	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CPS4
tig00000001_pilon_pilon	cds	911959	913278	-	EFM745_00922	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A408BC
tig00000001_pilon_pilon	cds	913482	913775	+	EFM745_00923	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B8FCFF
tig00000001_pilon_pilon	cds	913768	914064	+	EFM745_00924	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1L2GN02
tig00000001_pilon_pilon	cds	914139	915029	+	EFM745_00925	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3F3LZ82
tig00000001_pilon_pilon	cds	915649	916698	+	EFM745_00926	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9X1GD23
tig00000001_pilon_pilon	cds	916846	918492	+	EFM745_00927	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B8FD02
tig00000001_pilon_pilon	cds	918671	918910	+	EFM745_00928	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002D9B433
tig00000001_pilon_pilon	cds	918926	920299	+	EFM745_00929	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B8FD04
tig00000001_pilon_pilon	cds	920303	921940	+	EFM745_00930	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B8FD05
tig00000001_pilon_pilon	cds	922183	923271	+	EFM745_00931	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A242K092
tig00000001_pilon_pilon	cds	923520	924473	+	EFM745_00932	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003F4A98C
tig00000001_pilon_pilon	cds	924509	924766	+	EFM745_00933	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3F3NLH9
tig00000001_pilon_pilon	cds	924999	925403	+	EFM745_00934	253.0	4.3e-85	1.0	1.0	0.993	UniRef:UniRef90_Q3Y306
tig00000001_pilon_pilon	cds	925422	928079	+	EFM745_00935	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAW8RL53
tig00000001_pilon_pilon	cds	928151	928627	+	EFM745_00936	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAW8RNW6
tig00000001_pilon_pilon	cds	928641	929429	+	EFM745_00937	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAW8RMB4
tig00000001_pilon_pilon	cds	929431	930228	+	EFM745_00938	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAW8RPY4
tig00000001_pilon_pilon	cds	930247	930642	+	EFM745_00939	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAW8RKE1
tig00000001_pilon_pilon	cds	930644	931765	+	EFM745_00940	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAW8RPN1
tig00000001_pilon_pilon	cds	931785	932654	+	EFM745_00941	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AAW8RK18
tig00000001_pilon_pilon	cds	932973	933134	+	EFM745_00942	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00032DE4B0
tig00000001_pilon_pilon	cds	933217	934170	+	EFM745_00943	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000859EEB8
tig00000001_pilon_pilon	cds	934266	934778	+	EFM745_00944	335.0	1.6e-116	0.988	0.977	0.994	UniRef:UniRef90_A0A828ZWZ7
tig00000001_pilon_pilon	cds	934817	935209	+	EFM745_00945	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6A8NKY1
tig00000001_pilon_pilon	cds	935312	936313	-	EFM745_00946	639.0	4.7e-230	0.988	0.829	0.997	UniRef:UniRef90_A0A132P764
tig00000001_pilon_pilon	cds	936547	937788	+	EFM745_00947	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2S7RK69
tig00000001_pilon_pilon	cds	937935	938570	+	EFM745_00948	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB37VQZ1
tig00000001_pilon_pilon	cds	938792	940426	+	EFM745_00949	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB37VR19
tig00000001_pilon_pilon	cds	940423	940854	+	EFM745_00950	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB37VUK5
tig00000001_pilon_pilon	cds	940867	941115	+	EFM745_00951	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003F4AB6D
tig00000001_pilon_pilon	cds	941039	941992	-	EFM745_00952	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003F4A994
tig00000001_pilon_pilon	cds	942185	942637	+	EFM745_00953	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JS07
tig00000001_pilon_pilon	cds	942650	943171	+	EFM745_00954	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829F080
tig00000001_pilon_pilon	cds	943189	943899	+	EFM745_00955	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B8FD11
tig00000001_pilon_pilon	cds	944099	944467	+	EFM745_00956	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8I5U3
tig00000001_pilon_pilon	cds	944487	944711	+	EFM745_00957	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829FE45
tig00000001_pilon_pilon	cds	944852	946405	+	EFM745_00958	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829F9Y8
tig00000001_pilon_pilon	cds	946701	948014	+	EFM745_00959	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2U2H649
tig00000001_pilon_pilon	cds	948341	949978	+	EFM745_00960	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829FFC0
tig00000001_pilon_pilon	cds	950066	950560	+	EFM745_00961	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829FDR4
tig00000001_pilon_pilon	cds	950661	951752	+	EFM745_00962	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829F4N0
tig00000001_pilon_pilon	cds	951782	952459	+	EFM745_00963	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829F4T3
tig00000001_pilon_pilon	cds	952802	954097	+	EFM745_00964	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829F073
tig00000001_pilon_pilon	cds	954087	955547	+	EFM745_00965	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CHZ3
tig00000001_pilon_pilon	cds	955683	957179	+	EFM745_00966	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q3Y0N8
tig00000001_pilon_pilon	cds	957193	959016	+	EFM745_00967	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829FE39
tig00000001_pilon_pilon	cds	959017	959733	+	EFM745_00968	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7W2ALW5
tig00000001_pilon_pilon	cds	960039	961967	+	EFM745_00969	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B8FD4F
tig00000001_pilon_pilon	cds	962093	962647	+	EFM745_00970	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P6Z9
tig00000001_pilon_pilon	cds	963255	963569	-	EFM745_00971	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8IUN3
tig00000001_pilon_pilon	cds	963583	963843	-	EFM745_00972	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P6Z7
tig00000001_pilon_pilon	cds	964013	964327	+	EFM745_00973	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CHM8
tig00000001_pilon_pilon	cds	964329	965984	+	EFM745_00974	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB37VQE2
tig00000001_pilon_pilon	cds	966067	967917	+	EFM745_00975	1101.0	0.0	0.985	0.834	0.954	UniRef:UniRef90_A0A6N2ZM68
tig00000001_pilon_pilon	cds	967914	968201	+	EFM745_00976	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829FB86
tig00000001_pilon_pilon	cds	968376	968723	+	EFM745_00977	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB37VS33
tig00000001_pilon_pilon	cds	968882	970186	+	EFM745_00978	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB37VSI5
tig00000001_pilon_pilon	cds	970294	971151	+	EFM745_00979	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2D0BLY3
tig00000001_pilon_pilon	cds	971263	971583	-	EFM745_00980	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JQC6
tig00000001_pilon_pilon	cds	971736	972131	+	EFM745_00981	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CHB1
tig00000001_pilon_pilon	cds	972106	973116	+	EFM745_00982	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A829FE14
tig00000001_pilon_pilon	cds	973144	973749	+	EFM745_00983	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB37VW29
tig00000001_pilon_pilon	cds	973896	974561	+	EFM745_00984	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132Z7T4
tig00000001_pilon_pilon	cds	974844	975503	+	EFM745_00985	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CHN8
tig00000001_pilon_pilon	cds	975580	977190	-	EFM745_00986	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B8FD58
tig00000001_pilon_pilon	cds	977203	977823	-	EFM745_00987	395.0	1.6e-138	1.0	0.837	0.995	UniRef:UniRef90_UPI000CF309AB
tig00000001_pilon_pilon	cds	978026	978979	+	EFM745_00988	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A3F3NM65
tig00000001_pilon_pilon	cds	978903	979151	-	EFM745_00989	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002A465D0
tig00000001_pilon_pilon	cds	979405	980004	+	EFM745_00990	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001B8FD5A
tig00000001_pilon_pilon	cds	980073	981374	-	EFM745_00991	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1S8JS90
tig00000001_pilon_pilon	ncRNA-region	981637	981842	+	-	106.8	1.5e-14	-	-	-	RFAM:RF00230
tig00000001_pilon_pilon	cds	981954	983210	+	EFM745_00992	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P6X6
tig00000001_pilon_pilon	cds	983500	985377	+	EFM745_00993	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JNG2
tig00000001_pilon_pilon	cds	985620	987041	+	EFM745_00994	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A4Y3JNS7
tig00000001_pilon_pilon	cds	987150	987965	+	EFM745_00995	397.0	2.0e-137	0.959	0.884	0.831	UniRef:UniRef90_A0A377KIQ7
tig00000001_pilon_pilon	cds	988003	988518	+	EFM745_00996	286.0	8.8e-97	1.0	0.919	0.854	UniRef:UniRef90_A0A377KIS2
tig00000001_pilon_pilon	cds	988799	989818	-	EFM745_00997	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A1X4JH09
tig00000001_pilon_pilon	cds	989840	990847	-	EFM745_00998	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P762
tig00000001_pilon_pilon	cds	990840	991505	-	EFM745_00999	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P760
tig00000001_pilon_pilon	cds	991498	993792	-	EFM745_01000	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB37VW42
tig00000001_pilon_pilon	cds	994052	996217	+	EFM745_01001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A133CZH8
tig00000001_pilon_pilon	cds	996521	997354	+	EFM745_01002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P788
tig00000001_pilon_pilon	cds	997457	999118	-	EFM745_01003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P767
tig00000001_pilon_pilon	cds	999995	1001314	-	EFM745_01004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0AB36SCT8
tig00000001_pilon_pilon	cds	1001539	1002507	+	EFM745_01005	621.0	1.7e-223	0.991	0.818	0.994	UniRef:UniRef90_A0A4Y3JQQ0
tig00000001_pilon_pilon	cds	1002523	1002966	+	EFM745_01006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A9X3XTN7
tig00000001_pilon_pilon	cds	1003574	1004104	-	EFM745_01007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132P783
tig00000001_pilon_pilon	cds	1004209	1004760	+	EFM745_01008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A132ZAH6
